Process_Num,School_Attend_Code,State_Code,Cycle_Code,Tested_Own_School,School_Reported_Code,L_Name,F_Name,M_Initial,Doc_Id,DOB,Gender,Ethn_FedValues,Grade_Reported,Test_Dte,Grade_School_Header,Grade_Student_Grid,Eng,Mth,Rdg,Sci,Composite,STEM,E_Earn_Prod,E_Earn_Knlg,E_Earn_Conv,M_Earn_Higher,M_Earn_NumQ,M_Earn_Alg,M_Earn_Func,M_Earn_Geom,M_Earn_Stat,M_Earn_Essen,M_Earn_Mod,R_Earn_Ideas,R_Earn_Struc,R_Earn_Knlg,S_Earn_Data,S_Earn_Inv,S_Earn_Eval,Eng_Low,Eng_High,Mth_Low,Mth_High,Rdg_Low,Rdg_High,Sci_Low,Sci_High,Composite_Low,Composite_High,STEM_Low,STEM_High,Pred_ACT_Eng_Low,Pred_ACT_Eng_High,Pred_ACT_Mth_Low,Pred_ACT_Mth_High,Pred_ACT_Rdg_Low,Pred_ACT_Rdg_High,Pred_ACT_Sci_Low,Pred_ACT_Sci_High,Pred_ACT_Composite_Low,Pred_ACT_Composite_High,Pred_ACT_STEM_Low,Pred_ACT_STEM_High,USRnk_Sub_Engl,USRnk_Sub_Math,USRnk_Sub_Rdg,USRnk_Sub_Sci,USRnk_Comp,USRnk_STEM,C_Readiness,Best_Lan,Program_Of_Study,EdLevel_Mthr,EdLevel_Fthr,Partic_InstMus,Partic_VocMus,Partic_Pubs,Partic_Debate,Partic_Art,Partic_Theater,Partic_VAthl,Partic_Sci,Partic_Honors,Partic_Cheer,Partic_ServOrg,Partic_RacEthOrg,Partic_Abroad,Partic_PolOrg,Partic_RadioTV,Partic_RelOrg,Partic_ROTC,Partic_FratSor,Partic_StuGov,Partic_NotPartic,Clg_Outreach,WorkHrs,Highest_ed_exp,Career,EOS_OptIn,Results_Void,Help_EdPlan,Help_Writing,Help_Reading,Help_StudySk,Help_MathSk,Help_Computer,Help_Public_Speaking,IntInv_Responses,IntInv_MapReg1,IntInv_MapReg2,IntInv_MapReg3,IntInv_LikePerc,IntInv_IndiffPerc,IntInv_DislikePerc,IntInv_TechSta,IntInv_SciSta,IntInv_ArtSta,IntInv_SocSta,IntInv_BusCSta,IntInv_BusOpSta,IntInv_TechStd,IntInv_SciStd,IntInv_ArtStd,IntInv_SocStd,IntInv_BusCStd,IntInv_BusOpStd,IntInv_TechRnk,IntInv_SciRnk,IntInv_ArtRnk,IntInv_SocRnk,IntInv_BusCRnk,IntInv_BusOpRnk,English_9,English_10,English_11,English_12,English_Other,English_Other_2,English_Other_3,English_Credit,Algebra_1,Geometry,Algebra_2,Trigonometry,Pre_Calc,Calculus,Math_Other,Math_Other_2,Math_College_Prep_9,Math_College_Prep_10,Math_College_Prep_11,Math_College_Prep_12,Math_Credit,History_US,History_World,Gvt_Civics,Global_Studies,Geography,Economics,Psychology,Sociology,Social_Studies_Other,Social_Studies_Other_2,Social_Studies_Credit,General_Science,Biology_1,Biology_2,Chemistry_1,Chemistry_2,Physics,Anat_Phys,Natural_Science_Other,Natural_Science_Other_2,Natural_Science_Credit,Spanish_Credit,French_Credit,German_Credit,Lang_Other_Credit,IntCareer_Fit,G_HS_Avg,G_AllEng,G_AllMth,G_AllSocSt,G_AllNatSc,Core_Ind,Suppl_Local_Itms,Test_Form,Eng_Responses,Math_Responses,Read_Responses,Sci_Responses,Eng_Itm_Scores,Math_Itm_Scores,Read_Itm_Scores,Sci_Itm_Scores,Eng_Raw,Math_Raw,Read_Raw,Sci_Raw,Address1,City,State,Zip,Stu_ID_Num,Preid_Local_Items,Pred_PreACT_Eng_Low,Pred_PreACT_Eng_High,Pred_PreACT_Mth_Low,Pred_PreACT_Mth_High,Pred_PreACT_Rdg_Low,Pred_PreACT_Rdg_High,Pred_PreACT_Sci_Low,Pred_PreACT_Sci_High,Pred_PreACT_Composite_Low,Pred_PreACT_Composite_High,Pred_PreACT_STEM_Low,Pred_PreACT_STEM_High
V4549000,410935,41,913,Y,410935,lastName126,firstName126,m,7a3,20561022,f,6,10,20201007,10,10,11,14,12,14,13,14,06,02,08,04,01,00,01,02,00,03,03,04,02,00,02,05,02,09,13,13,15,10,14,12,16,12,14,13,15,11,17,13,17,12,18,14,19,13,16,14,17,25,20,15,27,20,20,,A,A,H,H,,,,,,,,,,,,,,,,,,,,1,N,A,F,L,Y,,Y,N,N,N,Y,N,Y,212123132122211221112123131222122212132312232231122111221223231232232322,05,06,00,018,050,032,7,5,6,3,5,7,58,48,55,41,51,58,80,42,69,18,54,78,23,13,0,0,0,0,0,1.5,6,14,2,0,0,0,0,0,0,0,0,0,2.5,14,23,0,0,0,0,0,0,0,51,2.0,0,0,0,3,0,0,22,0,0,1.5,1,1,1,,2,2.8,3.0,4.0,2.8,2.0,2,,20A,231421123441344223214143113444441313341212442,523223142111522332344533414253455512,3324441411211231124332323,122322211341422233424232121124,100000110010000101110001110000100001010110000,101000000000000011100100001000000000,0111100110000000000000000,110110101001000000000100010000,16,07,06,09,51253ddcb06f41a092f0f056aa3cb07fab55e864bfee01b73e,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,92f9a72b1a,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName127,firstName127,m,7a3,19260211,0,4,10,20201007,10,10,13,16,18,20,17,18,07,02,10,06,01,01,01,03,00,08,05,06,04,02,07,05,05,11,15,15,17,16,20,18,22,16,18,17,19,13,18,16,19,16,22,19,24,17,20,18,21,37,43,50,71,52,59,,A,A,F,H,,,,,,,,,,,,,,,,,,,,1,N,A,G,F,Y,,N,N,N,N,Y,N,N,323332123333233332313322323332223332222332223121123,,,,051,039,010,,,,,,,00,00,00,00,00,00,,,,,,,24,24,62,4,0,0,0,4.0,6,22,23,0,0,0,0,0,0,0,0,0,3.0,24,0,0,0,24,0,14,0,0,54,3.0,0,13,0,14,0,0,0,0,0,1.0,,1,,,0,3.4,3.3,2.5,4.0,3.5,2,,20A,21233 22234 32214 322321422 212323132212412,533335522122454532521442145555444142,4122332232443112412223213,123224231232143112443212241242,111010011110000010001100001011001001100100100,101101000011011011000000000001010110,0010001001001111010110110,111011111100111100010110100000,19,14,12,17,48a04c6a3d2caef3ef2b69ca667bf87a0e89fb2a272d250402,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,56b9348c44,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName128,firstName128,m,7a3,19900708,f,4,10,20201007,10,10,15,16,21,18,18,17,07,03,11,02,00,01,00,00,01,12,06,10,03,02,04,03,06,13,17,15,17,18,24,16,20,17,19,16,18,15,20,16,19,18,24,17,22,18,21,17,20,49,43,66,57,59,50,,A,B,B,F,,,,,,,1,,,,,,,,,,,,,,N,B,H,Q,Y,,N,N,N,Y,Y,N,Y,212213313213123313313313323313323311313131312112313111332133333223312312,07,08,00,047,019,033,8,8,4,7,6,5,65,65,44,60,55,50,93,93,27,85,70,49,131,3,3,3,0,0,0,2.0,131,111,12,3,3,3,0,0,0,0,0,0,3.0,131,141,131,13,0,14,3,3,0,0,3.5,14,14,3 1,3,3,3,3,0,0,3.5,,,,,2,3.1,3.0,2.0,3.4,4.0,2,,20A,412324222143412343312221421331432213221422411,143331425122132322522254225455234341,3424421112323113111123111,121331222313442113412413234331,011001011011110011011000000101101101100000010,011100101011100001001011000001000010,0011110011111110011010010,110100100010010100001010101101,21,14,15,13,886b1b67ed37fcd17e3eb955261e84e5943c7c5ec840cbeef6,cd34c1c9eeb0065acd32446b9f1f43,32,e668f6efda,a1fc83f5de,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName129,firstName129,m,7a3,20080702,f,4,10,20201007,10,10,22,20,20,13,19,17,09,06,17,07,01,01,02,02,01,14,08,10,02,02,03,02,03,20,24,18,22,18,22,11,15,18,20,16,18,22,27,20,24,18,23,14,19,19,22,17,20,85,76,61,20,65,50,,A,A,G,F,,,,,,,,,1,,,,,,,,,,,,N,F,G,X,Y,,N,N,Y,Y,Y,N,Y,213112123122122221212112112221123212123322112222113122132311222122211222,05,06,00,011,051,038,6,4,4,5,5,6,54,46,44,53,49,54,66,33,27,60,48,65,241,241,4 1,0,0,0,0,3.0,231,241,241,4 1,14,0,0,0,0,0,0,0,4.5,131,0,0,0,24,4,0,0,0,0,2.5,241,231,0,4,0,121,0,0,0,3.5,2,,,,1,3.6,4.0,3.7,3.7,3.2,2,,20A,411134122343413243122332414421411243241441213,5433354355221532524435541552121213,3224421414123131212123114,122133441143431431342432423324,010111111111111111001110010011110111110000111,111101111111110001000111010010101000,0011110110011100110010011,110000001000000001011000010100,32,21,14,08,ac369a0407ddb8842434468b51e1e849ff3895747203b0b66c,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,12ac4bc723,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName130,firstName130,m,7a3,19520926,f,4,10,20201007,10,10,17,25,23,20,21,23,08,04,13,11,01,03,02,04,01,16,07,10,04,03,08,07,02,15,19,23,27,20,26,18,22,20,22,22,24,17,22,25,28,20,26,19,24,21,24,23,26,60,91,74,71,75,86,,A,B,G,G,,,,,,,,1,,,,,,,,1,,,,,N,A,H,Q,Y,,Y,Y,N,N,N,N,Y,323321312231222212313222312221322212313211313221212221123212323232312222,07,08,09,025,050,025,5,8,3,6,6,6,50,63,41,56,55,56,50,91,18,73,70,74,14,3,3,0,0,0,3,2.0,14,14,14,3,14,0,3,0,0,0,0,0,3.0,0,0,0,0,54,3,0,0,0,0,1.0,61,14,3,14,3,0,14,14,3,4.5,,,,,3,3.5,4.0,4.0,4.0,3.0,2,,20A,211134221343412343112112412341212241332243232,543315435525154132332531554115542431,3324422412343112234123311,1233332312111133412 1324321123,110111010111110011011000011101011110000100100,111111111110111111111100011111010000,0111111111101111100010010,111100111111101011100001010000,25,27,17,17,c31f2376e7f36ed21e3d55c45fd7b218614cc4d05312669930,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,5fa8d2e431,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName131,firstName131,m,7a3,19121214,f,6,10,20201007,10,10,15,15,18,12,15,14,06,03,12,04,01,01,01,00,01,06,04,07,02,03,03,03,01,13,17,14,16,16,20,10,14,14,16,13,15,15,20,14,18,16,22,13,18,15,18,14,17,49,31,50,14,37,20,,A,B,D,B,,,,,,,,,,,,,,,,,,,,1,N,D,F,R,Y,,Y,Y,N,Y,Y,N,Y,111211212131111331211111311211 31111211111213211313111111111 22111313331,06,07,08,017,014,069,2,6,2,3,4,5,38,54,38,41,47,51,11,67,11,18,37,55,12,13,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0.5,0,1,0,0,1,0,0,0,0,1.0,,,,,1,,2.5,,,,2,,20A,442122222323423243324333423344232243231344,34251551554451143213355,2234222411322412431121333,123444213143244132,001100011101101111000111000100001111100001000,010011001100000011010110000000000000,0001011110110011001011000,111001100000010100000000000000,21,10,12,07,14087862044ebac04f5c28b43c613490e793749acd088be3ed,e3b0c44298fc1c149afbf4c8996fb9,32,e3b0c44298,d28fe68ec3,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName132,firstName132,m,7a3,20870328,f,4,10,20201007,10,10,15,19,23,22,20,21,08,05,08,09,00,04,02,03,00,11,06,11,04,02,07,07,05,13,17,17,21,20,26,20,24,19,21,20,22,15,20,19,23,20,26,21,26,20,23,21,24,49,70,74,81,71,78,,A,B,G,F,,,,,,,,,1,,1,,,,,,,,,,N,C,H,W,Y,,N,N,N,Y,Y,N,N,133213233232233313123113331212133112233321233211213221133213233333323321,11,12,00,046,028,026,7,5,8,8,6,5,60,52,63,66,57,53,84,58,91,94,75,60,13,1,3,3,0,0,0,2.0,24,13,13,1,1,0,0,0,0,0,0,0,3.0,1,14,3,0,1,3,1,11,0,0,3.5,14,13,0,1,0,0,3,0,0,2.0,,,,,3,3.2,3.0,3.5,2.5,3.5,2,,20A,442134122443331243342331414321233333333333333,553415434122153132332321423112444444,3424422421323114131224214,123343231211144341241212233123,001111111011000111001110010111000001000000001,101011110011110111111000000110010010,0011111100111110001110111,111100111111110011110110100000,21,20,17,19,e177e2e6f52a88d6a4e5986b8141247f6eab68fa89576dabdb,6a4cbf4d9a5953604178977a910a53,32,9716394c2d,0eb4bec21d,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName133,firstName133,m,7a3,20291006,0,4,10,20201007,10,10,08,15,14,11,12,13,04,02,06,03,00,02,00,01,00,08,04,05,03,00,02,03,00,06,10,14,16,12,16,09,13,11,13,12,14,09,14,14,18,13,19,12,17,12,15,13,16,10,31,26,09,12,12,,C,B,A,A,,,,,,,,,,,,,,,,,,,,1,N,A,G,O,Y,,N,N,N,N,N,N,Y,,,,,000,000,000,,,,,,,00,00,00,00,00,00,,,,,,,221,211,4 1,4 1,0,0,0,4.0,231,231,241,0,4 1,0,0,0,0,0,0,0,4.0,4 1,0,0,0,231,0,0,0,0,0,2.0,0,131,0,4 1,0,4 1,0,0,0,2.5,,,,,0,2.7,1.5,3.3,3.0,3.0,2,,20A,4121121243334113131121214434,543315334542143242,43244434143121,12333411313343,011100110101110001011000000000000000000000000,111111010101100001000000000000000000,0111100110100100000000000,111101000000000000000000000000,12,11,08,05,eb9636ca07bde85360fe39f5518a7c95a90bd38ef2165a9467,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,8d3e4d5f20,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName134,firstName134,m,7a3,20931215,f,6,10,20201007,10,10,08,16,14,19,14,18,04,02,05,06,00,01,02,02,01,07,06,03,03,02,06,03,06,06,10,15,17,12,16,17,21,13,15,17,19,09,14,16,19,13,19,18,23,14,17,18,21,10,43,26,64,28,59,,A,A,E,B,,,,,,,,,,,,,,,,,,,,1,N,A,H,Q,Y,,Y,Y,N,Y,N,N,Y,332123233232123332312333323133323232213132333233323221333323333322323331,03,04,05,058,031,011,8,8,6,8,6,9,63,63,55,66,57,69,90,91,69,94,75,97,23,13,4,4,0,0,0,3.5,24,14,4,6,4,4,0,0,0,0,0,0,5.5,4,23,4,4,4,4,23,23,0,0,8.0,4,23,4,4,4,4,4,0,0,7.0,,,,,1,3.2,3.0,4.0,3.0,3.0,2,,20A,432321221222413334332342423333431323432242441,541315322125123431414351451211443355,3323314232331412432323241,323143334314432141242213234333,001000010000111000001100000100100001000100000,110111000010100010000010010010010001,0110000001100011000010100,011000010010000111111110101100,11,13,08,15,734fde1a68070693b6d361805a9dc711264e01f899624155d4,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,f3d7ca244a,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName135,firstName135,m,7a3,20131116,0,4,10,20201007,10,10,10,16,05,14,11,15,06,02,07,05,01,02,00,02,00,10,06,01,01,00,03,03,03,08,12,15,17,03,07,12,16,10,12,14,16,11,16,16,19,08,14,14,19,11,14,15,18,20,43,01,27,07,30,,A,A,G,B,,,,,1,,,,,,,,,,,,,,,,N,A,D,*,N,,N,N,N,N,N,N,Y,213213123133213321211223132233212221123133132111113113122113111211113333,05,06,07,031,026,043,8,4,4,5,5,7,65,46,44,53,49,58,93,33,27,60,48,78,221,221,0,0,0,0,0,2.0,221,0,231,0,0,0,0,0,0,0,0,0,2.0,0,231,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,,,,,0,,2.0,2.5,3.0,,3,,20A,211321221134421123413312113433411312114234241,542314134421133122534534314325233254,2111213223231241342213242,213142243221122313214313214423,110000010000100001010100110000110000001101100,110110010010100101010101101001000000,0000000000000000000100100,001000100101100000100010101000,15,15,02,09,cd5e2c517f1ac8370c6cca89e9b707584bc0ca182175a06b5a,25e04e1cc5f2a67f6ed20f6cb3d04d,32,e3b0c44298,2d0d46424c,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName136,firstName136,m,7a3,19991221,f,4,10,20201007,10,10,13,15,16,16,15,16,08,03,08,06,01,01,02,02,00,04,03,08,01,01,05,02,04,11,15,14,16,14,18,14,18,14,16,15,17,13,18,14,18,15,20,16,21,15,18,16,19,37,31,38,42,37,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,N,N,N,N,N,N,N,,,,,000,000,000,,,,,,,00,00,00,00,00,00,,,,,,,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.5,,,,,0,,,,,,3,,20A,311134222313431423312312412314414113123,242521542135514132243533234111244332,3243434111343132423123214,114231332431423341432312422313,010111011101100001011100011100110001000000000,010000000000001111000100001110010000,0000100010101101000010111,100000010001001011001010010110,19,10,10,11,4937b2417813a4fd6d6667a568bd5868f941b406bd19f94dc9,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,3a58ef46fa,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName137,firstName137,m,7a3,20351004,f,4,10,20201007,10,10,15,15,16,15,15,15,07,04,11,03,00,02,00,01,00,09,03,04,03,03,06,03,01,13,17,14,16,14,18,13,17,14,16,14,16,15,20,14,18,15,20,15,20,15,18,15,18,49,31,38,34,37,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,N,Y,N,N,Y,221112132112223312122112213121311212232112132312121213211223221212121231,07,08,09,015,043,042,7,5,5,3,5,5,58,50,51,41,49,48,80,50,53,18,48,43,14,0,0,0,0,0,0,0.5,14,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,14,0,0,0,0,0,0.5,0,14,0,0,0,0,0,0,0,0.5,,,,,0,4.0,4.0,4.0,4.0,4.0,2,,20A,211134122143413213142323122341,54341143452212444252,3324323421323412432,12442423321344331,110111111011111101001101101101000000000000000,111010110111101001000000000000000000,0111010100111011000000000,110011110110011000000000000000,22,12,10,10,a0054300f73ddfe7574ec38253f085f1c7d53305a00384f625,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,10845f5701,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName138,firstName138,m,7a3,20540317,0,4,10,20201007,10,10,15,23,22,18,20,21,05,03,13,10,02,03,02,03,00,15,07,09,04,03,06,06,01,13,17,21,25,19,25,16,20,19,21,20,22,15,20,23,27,19,25,17,22,20,23,21,24,49,87,70,57,71,78,,C,A,H,H,,,,,,,1,,1,,,,,,,,,,,,N,B,H,O,Y,,Y,Y,Y,N,N,N,N,323233223232312133212322322233233332223222323232323233333323223223222332,05,06,07,047,049,004,8,7,5,7,7,9,68,61,51,60,58,69,96,86,53,85,79,97,2,2,4,4,0,0,0,4.0,2,2,2,2,2,4,0,0,0,0,0,0,6.0,2,4,0,0,2,4,0,0,0,0,4.0,0,2,0,2,0,4,0,0,0,3.0,,,,,2,,,,,,1,,20A,212122422313421214212312114431414113212332131,543315434522154132332545244112414134,1424422414223111231231422,123312231342143311222423311243,111100011101100100111100110001110001100000000,111111110111111111111100001110000100,1011111110011110101101000,111100111000111001101000000000,21,25,16,13,7d5a861785054cf4180fd2d5758c43db4c35ff6c7e9c8c0a1f,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,e3a7e4cec1,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName139,firstName139,m,7a3,20220316,0,6,10,20201007,10,10,09,13,16,14,13,14,05,02,06,01,00,00,00,01,00,05,02,03,04,03,03,02,04,07,11,12,14,14,18,12,16,12,14,13,15,10,15,12,16,15,20,14,19,13,16,14,17,14,10,38,27,20,20,,A,B,H,C,,1,,,,,,,,,,1,,,,,,,,,N,C,C,G,Y,,Y,N,N,Y,Y,N,N,113221321121113311131233333333331312222223122222211222132133121131312321,04,05,00,032,033,035,6,5,5,4,6,7,57,52,51,44,55,62,76,58,53,26,70,88,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,3,,,,,,0,BB,20A,111422142224444122314434411113242343414212421,413135542451222122343322234233424252,1231242133123414212242314,134241221413421421424213241324,010000101000100000010010010000001011001110000,001001000000000101100000001000000000,1000001000011010110100011,100000101010000001000110100100,13,06,10,09,20ca915c75c510bf43da387318c81f94b04a075e71c43589d5,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,4ddf8d2c45,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName140,firstName140,m,7a3,19050418,0,6,10,20201007,10,10,15,14,14,18,15,16,06,03,12,04,01,01,01,01,00,03,02,04,03,01,04,06,04,13,17,13,15,12,16,16,20,14,16,15,17,15,20,13,17,13,19,17,22,15,18,16,19,49,20,26,57,37,41,,A,B,E,E,,,,,,,,,,,,,,,,,,,,1,Y,A,H,O,Y,,N,N,N,Y,Y,N,N,323332323131312332313232313323333131323211323,,,,056,024,020,,,,,,,00,00,00,00,00,00,,,,,,,23,1,4,4,0,0,0,3.5,22,0,1,0,0,0,4,0,0,0,0,0,2.5,0,23,0,0,0,0,0,23,0,0,2.0,22,0,0,1,0,0,0,0,0,1.5,,,,,0,2.6,3.0,2.0,3.0,2.0,2,,20A,432124122341413242113231321312324131341312213,241115312415543333442342414552315133,3223432242223231323214232,12333323121223213211413223 311,001101111110111110010010000100000000010010111,010011000000000010001000001000000100,0010101001011000000100100,111100111110000100000000100111,21,07,08,14,229c312df53bf197c4e9f4d2790b2dbabe316a5ff2b485cab5,25e04e1cc5f2a67f6ed20f6cb3d04d,32,e3b0c44298,f7ac09eb5b,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName141,firstName141,m,7a3,20551107,0,6,10,20201007,10,10,--,08,19,12,--,10,--,--,--,01,00,01,00,00,00,01,01,08,03,02,01,04,02,--,--,07,09,17,21,10,14,--,--,09,11,--,--,05,10,17,23,13,18,--,--,10,13,,01,56,14,,01,,A,B,H,H,,,,,,,,,,,,,,,,,,,,1,N,A,I,A,N,,N,Y,N,Y,Y,Y,Y,1121121311222122211121112313233311123332113112**1211121*12*11313,,,,020,028,052,,,,,,,00,00,00,00,00,00,,,,,,,0,63,0,0,0,0,0,1.0,0,62,0,0,0,0,0,0,0,0,0,0,1.0,63,0,0,0,0,0,0,0,0,0,1.0,61,0,0,0,0,0,0,0,0,1.0,,,,,0,2.3,3.0,2.0,3.0,1.0,2,,20A,,125441224333245453554213315251234342,3421321412312112331223144,324141231242234213423423233213,,000000000000000000000000100000000010,0010010111100111001110001,010000111100000000000000100010,--,02,13,07,61c6c072d94b5a03e3b3ee7a3527fdd91bb14232860c9fd13a,7996c3ffd6577dc1f673f5d13dd292,e3,d4735e3a26,d0001edb0b,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName142,firstName142,m,7a3,20930312,0,4,10,20201007,10,10,14,13,14,14,14,14,07,04,09,02,00,01,00,01,00,03,02,03,03,02,04,02,03,12,16,12,14,12,16,12,16,13,15,13,15,14,19,12,16,13,19,14,19,14,17,14,17,43,10,26,27,28,20,,C,A,A,A,,,,,1,,1,1,,,,,,,,,,,,,N,A,I,*,Y,,Y,Y,Y,Y,Y,Y,N,33322322312221331122321233332223333211  12221231222222222222111211112333,03,04,05,029,047,024,6,6,5,5,7,7,57,53,49,53,58,58,76,62,47,60,79,78,23,24,4,0 1,0,0,0,3.0,23,23,4,0,4,0,0,0,0,0,0,0,4.0,24,24,0,0,4,0,0,4,0,0,4.0,23,22,4,23,4,0,0,0,0,5.0,,,,,0,3.2,3.5,3.0,4.0,2.7,2,,20A,242113122341311123112131314212412341313123214,531421424245324314531241222142452413,4222324113422413313223141,214321142321113234342142121324,101100111110010001011010010000111010000000110,100000100000001000010000000100000000,0010010010010010010110000,000110000001101000011000010100,20,05,08,09,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca4,b25e5fbecc01caa0d68146f10463e9,32,0dd7633498,011b3ad824,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName143,firstName143,m,7a3,19571010,0,4,09,20201007,10,09,09,14,16,18,14,16,06,03,04,03,00,02,00,01,00,04,00,07,01,02,05,05,04,07,11,13,15,14,18,16,20,13,15,15,17,11,17,14,18,17,23,19,24,15,19,17,21,17,23,45,67,34,49,,A,A,H,C,,,,,,,,,,,,,,,,,,,,1,N,A,I,A,Y,,Y,N,N,Y,N,Y,N,222223233112323323322113333123323223323222232222323222232223232122223332,07,08,09,038,054,008,8,7,7,7,5,7,68,61,58,58,51,58,96,86,79,78,54,78,24,0,0,0,0,0,0,1.0,23,0,0,0,0,0,0,0,0,0,0,0,1.0,23,0,0,0,0,23,0,0,0,0,2.0,0,23,0,0,0,0,24,0,0,2.0,,,,,1,3.3,4.0,3.0,3.0,3.5,2,,20A,142142142113411112113413412114221121422212142,13241213412213141 412422523242245223,2334241412223311324124231,122324231423124122423344214112,001100101001110000010001011000000000000110000,000010010011100000001000000000010000,0101000111011010000010100,110111111000100100000001101010,13,07,10,14,2184ae94c654f85973cd8eadf61e0ba2dbe4fdd65cadbe3e70,cd34c1c9eeb0065acd32446b9f1f43,32,e668f6efda,f4c25912c1,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName144,firstName144,m,7a3,19670503,f,6,10,20201007,10,10,11,14,15,18,15,16,05,03,08,03,00,00,01,02,00,05,04,05,02,02,05,04,05,09,13,13,15,13,17,16,20,14,16,15,17,11,17,13,17,14,20,17,22,15,18,16,19,25,20,32,57,37,41,,A,A,B,B,,,,,,,,,,,,,,,,,,,,1,N,A,H,B,Y,,N,N,N,N,Y,N,N,313333332231133333313333333233333331333331333332333313333333333333333333,02,03,00,085,006,010,8,8,8,9,9,9,66,68,63,69,71,73,94,96,91,97,98,99,0,23,0,4,0,0,0,2.0,23,21,0,0,0,4,0,0,0,0,0,0,3.0,22,1,0,0,0,4,0,0,0,0,2.5,0,22,0,1,0,0,4,0,0,2.5,,,,,3,2.2,3.0,2.0,2.0,2.0,2,,20A,24132413232342122311431241141411111341411,542322252255111422425351444413413423,2122224434322132121332344,123334411414424342244433122311,100001101101100101010100010000010001001010000,110100000000100001000010001010000000,0010010100110101001000001,111101001010000010110000010111,16,08,09,14,f2ee66452e4fca3bc87c02e0e89b68b0b7c578cd5a46c1a018,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,52ee3fa1c7,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName145,firstName145,m,7a3,19440711,0,6,10,20201007,10,10,08,15,10,13,12,14,04,02,06,04,01,00,01,02,00,07,02,03,02,00,01,06,01,06,10,14,16,08,12,11,15,11,13,13,15,09,14,14,18,11,17,14,19,12,15,14,17,10,31,07,20,12,20,,A,B,G,G,,,,,,,1,,,,,,,,,,,,,,N,D,G,O,Y,,N,N,N,Y,Y,N,N,2132111131211132111122223131,,,,018,029,054,,,,,,,00,00,00,00,00,00,,,,,,,2,3,0,0,0,0,0,1.5,6,3,2,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2,0,0,0,0,51,2.0,0,0,0,3,0,0,2,0,0,1.5,,,,,0,,,,1.0,,2,,20A,141123233321311112412443411431111313414232341,2344444234313421225223*4334215442133,3412332213442221112322241,323332233231332223323341323123,000100000100010000011001010001010001001100000,000000100000000101001001101011010100,0000001010000000010010100,011100110101000000000000010000,12,11,05,08,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca4,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,6fad9b5cec,,,,,,,,,,,,,
